the_geom	draworder2	visibility2	extrude2	tessellate2	draworder	visibility	extrude	tessellate	____________2	______	____________	lat	lon	icon2	altitudemode2	end2	begin2	timestamp2	icon	altitudemode	description	name	_end	begin	timestamp
0101000020E61000000306499F56435E40732EC55565CB3840						-1	-1	-1		新竹縣竹北市東興路二段588巷	20160509	24.794515	121.052162								lon: 121.052162<br>lat: 24.794515<br>通報編號: (諮)1041019-24<br>地點: 新竹縣竹北市東興路二段588巷<br>建檔日期: 20160509	2898			
0101000020E61000001BC231CB9E435E40043411363CCD3840						-1	-1	-1		新竹縣竹北市東海二街200巷	20160509	24.8017	121.056567								lon: 121.056567<br>lat: 24.8017<br>通報編號: (諮)1041019-25<br>地點: 新竹縣竹北市東海二街200巷<br>建檔日期: 20160509	2899			
0101000020E61000003B1C5DA5BB435E4052793BC269CD3840						-1	-1	-1		新竹縣竹北市東海二街201巷附近	20160509	24.802395	121.058328								lon: 121.058328<br>lat: 24.802395<br>通報編號: (諮)1041019-26<br>地點: 新竹縣竹北市東海二街201巷附近<br>建檔日期: 20160509	2900			
0101000020E6100000BD9F1A2FDD435E40B18174B169CD3840						-1	-1	-1		新竹縣竹北市東海三街附近	20160509	24.802394	121.060375								lon: 121.060375<br>lat: 24.802394<br>通報編號: (諮)1041019-27<br>地點: 新竹縣竹北市東海三街附近<br>建檔日期: 20160509	2901			
0101000020E61000001D5E10919A435E405BC7B8E2E2CC3840						-1	-1	-1		新竹縣竹北市東海三街附近	20160509	24.800337	121.056309								lon: 121.056309<br>lat: 24.800337<br>通報編號: (諮)1041019-28<br>地點: 新竹縣竹北市東海三街附近<br>建檔日期: 20160509	2902			
0101000020E61000003A191C25AF435E40283FA9F6E9CC3840						-1	-1	-1		新竹縣竹北市東海三街附近及東興路二段285巷	20160509	24.800445	121.057565								lon: 121.057565<br>lat: 24.800445<br>通報編號: (諮)1041019-29<br>地點: 新竹縣竹北市東海三街附近及東興路二段285巷<br>建檔日期: 20160509	2903			
0101000020E61000009C1727BEDA435E40C7CEDBD8ECCC3840						-1	-1	-1		新竹縣竹北市東海三街附近及東興路二段285巷	20160509	24.800489	121.060226								lon: 121.060226<br>lat: 24.800489<br>通報編號: (諮)1041019-29<br>地點: 新竹縣竹北市東海三街附近及東興路二段285巷<br>建檔日期: 20160509	2904			
0101000020E61000006D1CB1169F435E403909A52F84CC3840						-1	-1	-1		新竹縣竹北市東海三街附近及東興路二段285巷	20160509	24.798892	121.056585								lon: 121.056585<br>lat: 24.798892<br>通報編號: (諮)1041019-29<br>地點: 新竹縣竹北市東海三街附近及東興路二段285巷<br>建檔日期: 20160509	2905			
0101000020E610000000D061BEBC435E40AD3594DA8BCC3840						-1	-1	-1		新竹縣竹北市東海三街附近及東興路二段285巷	20160509	24.799009	121.058395								lon: 121.058395<br>lat: 24.799009<br>通報編號: (諮)1041019-29<br>地點: 新竹縣竹北市東海三街附近及東興路二段285巷<br>建檔日期: 20160509	2906			
0101000020E6100000660A9DD7D83D5E40D47FD6FCF8DF3840						-1	-1	-1		新竹縣竹北市鳳岐落日步道1.6K及2.4K附近	20160509	24.874893	120.96636								lon: 120.96636<br>lat: 24.874893<br>通報編號: (民)1041125-04<br>地點: 新竹縣竹北市鳳岐落日步道1.6K及2.4K附近<br>建檔日期: 20160509	2907			
0101000020E6100000CC052E8F353D5E40D175E107E7DF3840						-1	-1	-1		新竹縣竹北市蓮花路596號後方菜園	20160509	24.874619	120.956394								lon: 120.956394<br>lat: 24.874619<br>通報編號: (諮)1041218-01<br>地點: 新竹縣竹北市蓮花路596號後方菜園<br>建檔日期: 20160509	2908			
0101000020E6100000286BD443343D5E40B1524145D5DF3840						-1	-1	-1		新竹縣竹北市蓮花路596號後方菜園	20160509	24.874348	120.956315								lon: 120.956315<br>lat: 24.874348<br>通報編號: (諮)1041218-01<br>地點: 新竹縣竹北市蓮花路596號後方菜園<br>建檔日期: 20160509	2909			
0101000020E610000087F2052D24425E40A27E17B666D33840						-1	-1	-1		新竹縣竹北市自強北路306號奇薇幼兒園前人行道空地	20160509	24.825786	121.033458								lon: 121.033458<br>lat: 24.825786<br>通報編號: (通)1041228-05<br>地點: 新竹縣竹北市自強北路306號奇薇幼兒園前人行道空地<br>建檔日期: 20160509	2910			
0101000020E61000008A338639413D5E40118C834BC7E03840						-1	-1	-1		新竹縣竹北市尚義里蓮花路蓮花步道附近墓地	20160509	24.878041	120.957106								lon: 120.957106<br>lat: 24.878041<br>通報編號: (民)1040430-02<br>地點: 新竹縣竹北市尚義里蓮花路蓮花步道附近墓地<br>建檔日期: 20160509	2911			
0101000020E6100000D57B2AA73D3D5E4044149337C0E03840						-1	-1	-1		新竹縣竹北市尚義里蓮花路蓮花步道附近墓地	20160509	24.877933	120.956888								lon: 120.956888<br>lat: 24.877933<br>通報編號: (民)1040430-02<br>地點: 新竹縣竹北市尚義里蓮花路蓮花步道附近墓地<br>建檔日期: 20160509	2912			
0101000020E61000002953CC41D0435E40EA7B0DC171C93840						-1	-1	-1		新竹縣竹北市中正大橋下農地(水稻)	20160509	24.786892	121.059586								lon: 121.059586<br>lat: 24.786892<br>通報編號: (諮)1050317-03<br>地點: 新竹縣竹北市中正大橋下農地(水稻)<br>建檔日期: 20160509	2913			
0101000020E61000001F9E25C8083E5E40B9A6406667D93840						-1	-1	-1		新竹縣竹北市麻園一街435號旁農地	20160509	24.849234	120.969286								lon: 120.969286<br>lat: 24.849234<br>通報編號: (通)1050418-01<br>地點: 新竹縣竹北市麻園一街435號旁農地<br>建檔日期: 20160509	2914			
0101000020E61000002CF4C13236415E40DE3AFF76D9CF3840						-1	-1	-1		新竹縣竹北市興隆路二段與自強五路口新竹地方法院庭園	20160509	24.811912	121.018933								lon: 121.018933<br>lat: 24.811912<br>通報編號: (民)1050420-04<br>地點: 新竹縣竹北市興隆路二段與自強五路口新竹地方法院庭園<br>建檔日期: 20160509	2915			
0101000020E610000073A087DA36415E404568041BD7CF3840						-1	-1	-1		新竹縣竹北市興隆路二段與自強五路口新竹地方法院庭園	20160509	24.811876	121.018973								lon: 121.018973<br>lat: 24.811876<br>通報編號: (民)1050420-04<br>地點: 新竹縣竹北市興隆路二段與自強五路口新竹地方法院庭園<br>建檔日期: 20160509	2916			
0101000020E6100000F5B2EDB435415E40770DFAD2DBCF3840						-1	-1	-1		新竹縣竹北市興隆路二段與自強五路口新竹地方法院庭園	20160509	24.811948	121.018903								lon: 121.018903<br>lat: 24.811948<br>通報編號: (民)1050420-04<br>地點: 新竹縣竹北市興隆路二段與自強五路口新竹地方法院庭園<br>建檔日期: 20160509	2917			
0101000020E6100000C0232A5437415E40B8770DFAD2CF3840						-1	-1	-1		新竹縣竹北市興隆路二段與自強五路口新竹地方法院庭園	20160509	24.811813	121.019002								lon: 121.019002<br>lat: 24.811813<br>通報編號: (民)1050420-04<br>地點: 新竹縣竹北市興隆路二段與自強五路口新竹地方法院庭園<br>建檔日期: 20160509	2918			
0101000020E6100000001B1021AE425E40863DEDF0D7CC3840						-1	-1	-1		新竹縣竹北市隘口里高鐵九路與隘口八街交叉口的公園	20160509	24.80017	121.041878								lon: 121.041878<br>lat: 24.80017<br>通報編號: (諮)1050216-01<br>地點: 新竹縣竹北市隘口里高鐵九路與隘口八街交叉口的公園<br>建檔日期: 20160509	2919			
0101000020E6100000A12C7C7DAD425E40F94CF6CFD3CC3840						-1	-1	-1		新竹縣竹北市隘口里高鐵九路與隘口八街交叉口的公園	20160509	24.800107	121.041839								lon: 121.041839<br>lat: 24.800107<br>通報編號: (諮)1050216-01<br>地點: 新竹縣竹北市隘口里高鐵九路與隘口八街交叉口的公園<br>建檔日期: 20160509	2920			
0101000020E6100000A3C85A43A9425E404016A243E0CC3840						-1	-1	-1		新竹縣竹北市隘口里高鐵九路與隘口八街交叉口的公園	20160509	24.800297	121.041581								lon: 121.041581<br>lat: 24.800297<br>通報編號: (諮)1050216-01<br>地點: 新竹縣竹北市隘口里高鐵九路與隘口八街交叉口的公園<br>建檔日期: 20160509	2921			
0101000020E61000006D6E4C4F58415E40E0D7481284D73840						-1	-1	-1		新竹縣竹北市環北路一段300號	20160509	24.841859	121.021015								lon: 121.021015<br>lat: 24.841859<br>通報編號: (諮)1050321-01<br>地點: 新竹縣竹北市環北路一段300號<br>建檔日期: 20160509	2922			
0101000020E61000003DD68C0C72425E409014916115CF3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)	20160509	24.80892	121.038211								lon: 121.038211<br>lat: 24.80892<br>通報編號: (諮)1050204-01<br>地點: 新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)<br>建檔日期: 20160509	2923			
0101000020E610000085D0419770425E402E87DD770CCF3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)	20160509	24.808784	121.038122								lon: 121.038122<br>lat: 24.808784<br>通報編號: (諮)1050204-01<br>地點: 新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)<br>建檔日期: 20160509	2924			
0101000020E6100000F1A0D9756F425E407CD3F4D901CF3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)	20160509	24.808622	121.038053								lon: 121.038053<br>lat: 24.808622<br>通報編號: (諮)1050204-01<br>地點: 新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)<br>建檔日期: 20160509	2925			
0101000020E61000004E417E3672425E406FF1F09E03CF3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)	20160509	24.808649	121.038221								lon: 121.038221<br>lat: 24.808649<br>通報編號: (諮)1050204-01<br>地點: 新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)<br>建檔日期: 20160509	2926			
0101000020E610000095ED43DE72425E40B5183C4CFBCE3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)	20160509	24.808522	121.038261								lon: 121.038261<br>lat: 24.808522<br>通報編號: (諮)1050204-01<br>地點: 新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)<br>建檔日期: 20160509	2927			
0101000020E6100000F38DE89E75425E405BCD3AE3FBCE3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)	20160509	24.808531	121.038429								lon: 121.038429<br>lat: 24.808531<br>通報編號: (諮)1050204-01<br>地點: 新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)<br>建檔日期: 20160509	2928			
0101000020E61000008BF84ECC7A425E40280B5F5FEBCE3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)	20160509	24.808279	121.038745								lon: 121.038745<br>lat: 24.808279<br>通報編號: (諮)1050204-01<br>地點: 新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)<br>建檔日期: 20160509	2929			
0101000020E61000000C21E7FD7F425E40546EA296E6CE3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)	20160509	24.808206	121.039062								lon: 121.039062<br>lat: 24.808206<br>通報編號: (諮)1050204-01<br>地點: 新竹縣竹北市高鐵站後方草皮(高鐵公司範圍)<br>建檔日期: 20160509	2930			
0101000020E6100000B67F65A549425E40ABCDFFAB8ECC3840						-1	-1	-1		新竹縣竹北市頭前溪隆恩堰高鐵橋上下遊休閒場地(興隆路五段河堤外)	20160509	24.799052	121.035745								lon: 121.035745<br>lat: 24.799052<br>通報編號: (民)1040501-02<br>地點: 新竹縣竹北市頭前溪隆恩堰高鐵橋上下遊休閒場地(興隆路五段河堤外)<br>建檔日期: 20160509	2931			
0101000020E6100000D40AD3F71A425E40B22AC24D46C93840						-1	-1	-1		新竹縣竹東鎮員山里下員段686地號	20130605	24.786229	121.032896								lon: 121.032896<br>lat: 24.786229<br>通報編號: (諮)1020606-05<br>地點: 新竹縣竹東鎮員山里下員段686地號<br>建檔日期: 20130605	2979			
0101000020E61000008A0629780A425E40F50D4C6E14CD3840						-1	-1	-1		新竹縣竹北市頭前溪隆恩堰高鐵橋上下遊休閒場地(興隆路五段河堤外)	20160509	24.801093	121.031889								lon: 121.031889<br>lat: 24.801093<br>通報編號: (民)1040501-02<br>地點: 新竹縣竹北市頭前溪隆恩堰高鐵橋上下遊休閒場地(興隆路五段河堤外)<br>建檔日期: 20160509	2932			
0101000020E610000074CE4F711C425E406FBDA60705CD3840						-1	-1	-1		新竹縣竹北市頭前溪隆恩堰高鐵橋上下遊休閒場地(興隆路五段河堤外)	20160509	24.800858	121.032986								lon: 121.032986<br>lat: 24.800858<br>通報編號: (民)1040501-02<br>地點: 新竹縣竹北市頭前溪隆恩堰高鐵橋上下遊休閒場地(興隆路五段河堤外)<br>建檔日期: 20160509	2933			
0101000020E61000009DDA19A6B63D5E40215A2BDA1CDF3840						-1	-1	-1		新竹縣竹北市蓮花路246巷288號大佛王寺停車場	20160511	24.871534	120.964273								lon: 120.964273<br>lat: 24.871534<br>通報編號: (民)1041125-03<br>地點: 新竹縣竹北市蓮花路246巷288號大佛王寺停車場<br>建檔日期: 20160511	2934			
0101000020E61000000CE6AF90B93D5E404DBD6E1118DF3840						-1	-1	-1		新竹縣竹北市蓮花路246巷288號大佛王寺停車場	20160511	24.871461	120.964451								lon: 120.964451<br>lat: 24.871461<br>通報編號: (民)1041125-03<br>地點: 新竹縣竹北市蓮花路246巷288號大佛王寺停車場<br>建檔日期: 20160511	2935			
0101000020E61000006C3D433866425E406B4AB20E47CF3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮	20160512	24.809678	121.037489								lon: 121.037489<br>lat: 24.809678<br>通報編號: (諮)1041229-03<br>地點: 新竹縣竹北市高鐵站後方草皮<br>建檔日期: 20160512	2936			
0101000020E61000006902452C62425E40EB3BBF2841CF3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮	20160512	24.809588	121.037242								lon: 121.037242<br>lat: 24.809588<br>通報編號: (諮)1041229-03<br>地點: 新竹縣竹北市高鐵站後方草皮<br>建檔日期: 20160512	2937			
0101000020E61000008A39083A5A425E40FE7C5BB054CF3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮	20160512	24.809886	121.036757								lon: 121.036757<br>lat: 24.809886<br>通報編號: (諮)1041229-03<br>地點: 新竹縣竹北市高鐵站後方草皮<br>建檔日期: 20160512	2938			
0101000020E6100000D333BDC458425E40F29A577556CF3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮	20160512	24.809913	121.036668								lon: 121.036668<br>lat: 24.809913<br>通報編號: (諮)1041229-03<br>地點: 新竹縣竹北市高鐵站後方草皮<br>建檔日期: 20160512	2939			
0101000020E6100000572DE92807475E40D0ECBAB722D93840						-1	-1	-1		新竹縣新埔鎮照門里	20120806	24.848186	121.109812								lon: 121.109812<br>lat: 24.848186<br>通報編號: (諮)1010817-05<br>地點: 新竹縣新埔鎮照門里<br>建檔日期: 20120806	3465			
0101000020E61000001B2E724F57425E40762CB64945CF3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮	20160512	24.809651	121.036579								lon: 121.036579<br>lat: 24.809651<br>通報編號: (諮)1041229-03<br>地點: 新竹縣竹北市高鐵站後方草皮<br>建檔日期: 20160512	2940			
0101000020E6100000D333BDC458425E407DAF21382ECF3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮	20160512	24.809299	121.036668								lon: 121.036668<br>lat: 24.809299<br>通報編號: (諮)1041229-03<br>地點: 新竹縣竹北市高鐵站後方草皮<br>建檔日期: 20160512	2941			
0101000020E61000009BA4F9635A425E4003249A4011CF3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮	20160512	24.808857	121.036767								lon: 121.036767<br>lat: 24.808857<br>通報編號: (諮)1041229-03<br>地點: 新竹縣竹北市高鐵站後方草皮<br>建檔日期: 20160512	2942			
0101000020E6100000B0FCF9B660425E40C81F0C3CF7CE3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮	20160512	24.80846	121.037153								lon: 121.037153<br>lat: 24.80846<br>通報編號: (諮)1041229-03<br>地點: 新竹縣竹北市高鐵站後方草皮<br>建檔日期: 20160512	2943			
0101000020E61000007DA8346266425E40A8195245F1CE3840						-1	-1	-1		新竹縣竹北市高鐵站後方草皮	20160512	24.808369	121.037499								lon: 121.037499<br>lat: 24.808369<br>通報編號: (諮)1041229-03<br>地點: 新竹縣竹北市高鐵站後方草皮<br>建檔日期: 20160512	2944			
0101000020E6100000C13BF9F4D8425E407E3672DD94CE3840						-1	-1	-1		新竹縣竹北市生醫路二段16號生物醫學園區(東海國小對面)	20160512	24.806959	121.044492								lon: 121.044492<br>lat: 24.806959<br>通報編號: (諮)1041228-01<br>地點: 新竹縣竹北市生醫路二段16號生物醫學園區(東海國小對面)<br>建檔日期: 20160512	2945			
0101000020E6100000C289E8D7D6425E40382C0DFCA8CE3840						-1	-1	-1		新竹縣竹北市生醫路二段16號生物醫學園區(東海國小對面)	20160512	24.807266	121.044363								lon: 121.044363<br>lat: 24.807266<br>通報編號: (諮)1041228-01<br>地點: 新竹縣竹北市生醫路二段16號生物醫學園區(東海國小對面)<br>建檔日期: 20160512	2946			
0101000020E6100000CCCCCCCCCC425E40BF7CB262B8CE3840						-1	-1	-1		新竹縣竹北市生醫路二段16號生物醫學園區(東海國小對面)	20160512	24.807501	121.04375								lon: 121.04375<br>lat: 24.807501<br>通報編號: (諮)1041228-01<br>地點: 新竹縣竹北市生醫路二段16號生物醫學園區(東海國小對面)<br>建檔日期: 20160512	2947			
0101000020E61000006F7A17EFC7425E404C6DA983BCCE3840						-1	-1	-1		新竹縣竹北市生醫路二段16號生物醫學園區(東海國小對面)	20160512	24.807564	121.043453								lon: 121.043453<br>lat: 24.807564<br>通報編號: (諮)1041228-01<br>地點: 新竹縣竹北市生醫路二段16號生物醫學園區(東海國小對面)<br>建檔日期: 20160512	2948			
0101000020E61000001B97715303415E408D78B29B19D13840						-1	-1	-1		新竹縣竹北市文興路88號興隆國小	20160512	24.816797	121.015828								lon: 121.015828<br>lat: 24.816797<br>通報編號: (諮)1040930-07<br>地點: 新竹縣竹北市文興路88號興隆國小<br>建檔日期: 20160512	2949			
0101000020E61000000B0742B280425E40AEBB79AA43CA3840						-1	-1	-1		新竹縣竹東鎮員山里	20120103	24.790095	121.039105								lon: 121.039105<br>lat: 24.790095<br>通報編號: (諮)1001228-01<br>地點: 新竹縣竹東鎮員山里<br>建檔日期: 20120103	2950			
0101000020E6100000C798BB9690425E408D98D9E731CA3840						-1	-1	-1		新竹縣竹東鎮員山里	20120103	24.789824	121.040075								lon: 121.040075<br>lat: 24.789824<br>通報編號: (諮)1001228-01<br>地點: 新竹縣竹東鎮員山里<br>建檔日期: 20120103	2951			
0101000020E6100000FCF9B660A9425E403F8D7BF31BCA3840						-1	-1	-1		新竹縣竹東鎮員山里	20120306	24.789489	121.041588								lon: 121.041588<br>lat: 24.789489<br>通報編號: (諮)1010222-01<br>地點: 新竹縣竹東鎮員山里<br>建檔日期: 20120306	2952			
0101000020E6100000240B98C0AD425E40E61DA7E848CA3840						-1	-1	-1		新竹縣竹東鎮員山里	20120306	24.790175	121.041855								lon: 121.041855<br>lat: 24.790175<br>通報編號: (諮)1010222-01<br>地點: 新竹縣竹東鎮員山里<br>建檔日期: 20120306	2953			
0101000020E6100000F32213F06B435E40ACA92C0ABBC83840						-1	-1	-1		新竹縣竹東鎮上員段15、17、17-1、14地號	20120821	24.784104	121.053463								lon: 121.053463<br>lat: 24.784104<br>通報編號: (通)1010815-02<br>地點: 新竹縣竹東鎮上員段15、17、17-1、14地號<br>建檔日期: 20120821	2954			
0101000020E61000004EB51666A1425E407592AD2EA7C83840						-1	-1	-1		新竹縣竹東鎮下員段921、911、910、922地號(員山路253巷)	20120821	24.783801	121.041101								lon: 121.041101<br>lat: 24.783801<br>通報編號: (通)1010815-03<br>地點: 新竹縣竹東鎮下員段921、911、910、922地號(員山路253巷)<br>建檔日期: 20120821	2955			
0101000020E61000005F99B7EA3A435E40C2F9D4B14AC53840						-1	-1	-1		新竹縣竹東鎮二重埔段190-20.205.180.180-1地號	20121009	24.770671	121.050471								lon: 121.050471<br>lat: 24.770671<br>通報編號: (通)1011001-01<br>地點: 新竹縣竹東鎮二重埔段190-20.205.180.180-1地號<br>建檔日期: 20121009	2956			
0101000020E610000005E621533E435E40C2F9D4B14AC53840						-1	-1	-1		新竹縣竹東鎮二重埔段190-20.205.180.180-1地號	20121009	24.770671	121.050679								lon: 121.050679<br>lat: 24.770671<br>通報編號: (通)1011001-01<br>地點: 新竹縣竹東鎮二重埔段190-20.205.180.180-1地號<br>建檔日期: 20121009	2957			
0101000020E610000014CE6E2D93435E40029D499BAAC33840						-1	-1	-1		新竹縣竹東鎮二重埔段289-1、290-26地號	20121009	24.764322	121.055858								lon: 121.055858<br>lat: 24.764322<br>通報編號: (通)1011001-02<br>地點: 新竹縣竹東鎮二重埔段289-1、290-26地號<br>建檔日期: 20121009	2958			
0101000020E6100000A7CB6262F3425E401363997E89C83840						-1	-1	-1		新竹縣竹東鎮員山里一鄰員山路333號	20121022	24.783348	121.046105								lon: 121.046105<br>lat: 24.783348<br>通報編號: (通)1011015-02<br>地點: 新竹縣竹東鎮員山里一鄰員山路333號<br>建檔日期: 20121022	2959			
0101000020E610000021CCED5EEE425E4080D250A390C83840						-1	-1	-1		新竹縣竹東鎮員山里一鄰員山路333號	20121022	24.783457	121.045799								lon: 121.045799<br>lat: 24.783457<br>通報編號: (通)1011015-02<br>地點: 新竹縣竹東鎮員山里一鄰員山路333號<br>建檔日期: 20121022	2960			
0101000020E6100000C049D3A068425E40D6C743DFDDCA3840						-1	-1	-1		新竹縣竹東鎮員山里距東西向快速公路南寮竹東140公尺	20121023	24.792448	121.037636								lon: 121.037636<br>lat: 24.792448<br>通報編號: (諮)1011026-03<br>地點: 新竹縣竹東鎮員山里距東西向快速公路南寮竹東140公尺<br>建檔日期: 20121023	2961			
0101000020E610000045D09849D4415E402992AF0452CA3840						-1	-1	-1		新竹縣竹東鎮下員段751地號	20121119	24.790314	121.028582								lon: 121.028582<br>lat: 24.790314<br>通報編號: (通)1011114-01<br>地點: 新竹縣竹東鎮下員段751地號<br>建檔日期: 20121119	2962			
0101000020E610000049A7AE7C96415E40F9F719170ECC3840						-1	-1	-1		新竹縣竹東鎮員山里距竹美路二段40公尺	20121126	24.79709	121.02481								lon: 121.02481<br>lat: 24.79709<br>通報編號: (諮)1011130-01<br>地點: 新竹縣竹東鎮員山里距竹美路二段40公尺<br>建檔日期: 20121126	2963			
0101000020E610000065DEAAEB50425E40A84A5B5CE3CB3840						-1	-1	-1		新竹縣竹東鎮員山里東西向快速公路南寮竹東線	20121212	24.796438	121.036189								lon: 121.036189<br>lat: 24.796438<br>通報編號: (諮)1011214-02<br>地點: 新竹縣竹東鎮員山里東西向快速公路南寮竹東線<br>建檔日期: 20121212	2964			
0101000020E6100000137EA99F37425E404E64E60297CB3840						-1	-1	-1		新竹縣竹東鎮員山里東西向快速公路南寮竹東線	20121212	24.795273	121.034645								lon: 121.034645<br>lat: 24.795273<br>通報編號: (諮)1011214-02<br>地點: 新竹縣竹東鎮員山里東西向快速公路南寮竹東線<br>建檔日期: 20121212	2965			
0101000020E6100000020D36751E425E404A7B832F4CCA3840						-1	-1	-1		新竹縣竹東鎮員山里下員山路	20121212	24.790225	121.033109								lon: 121.033109<br>lat: 24.790225<br>通報編號: (諮)1011214-03<br>地點: 新竹縣竹東鎮員山里下員山路<br>建檔日期: 20121212	2966			
0101000020E61000006F47382D78425E40BC9179E40FCA3840						-1	-1	-1		新竹縣竹東鎮員山里下員山路	20121212	24.789305	121.038585								lon: 121.038585<br>lat: 24.789305<br>通報編號: (諮)1011214-04<br>地點: 新竹縣竹東鎮員山里下員山路<br>建檔日期: 20121212	2967			
0101000020E61000009CBE9EAF59425E407D96E7C1DDC93840						-1	-1	-1		新竹縣竹東鎮員山里下員山路	20121212	24.78854	121.036724								lon: 121.036724<br>lat: 24.78854<br>通報編號: (諮)1011214-04<br>地點: 新竹縣竹東鎮員山里下員山路<br>建檔日期: 20121212	2968			
0101000020E610000098C0ADBB79425E406AFAEC80EBC63840						-1	-1	-1		新竹縣竹東鎮頭重里中興路四段	20121212	24.777031	121.03868								lon: 121.03868<br>lat: 24.777031<br>通報編號: (諮)1011214-07<br>地點: 新竹縣竹東鎮頭重里中興路四段<br>建檔日期: 20121212	2969			
0101000020E610000028486C770F435E405B2041F163C43840						-1	-1	-1		新竹縣竹東鎮二重里	20121224	24.76715	121.047819								lon: 121.047819<br>lat: 24.76715<br>通報編號: (諮)1020218-04<br>地點: 新竹縣竹東鎮二重里<br>建檔日期: 20121224	2971			
0101000020E61000001AF67B629D415E4036AFEAAC16CC3840						-1	-1	-1		新竹縣竹東鎮下員段41地號、76地號	20130114	24.797221	121.025231								lon: 121.025231<br>lat: 24.797221<br>通報編號: (通)1020107-01<br>地點: 新竹縣竹東鎮下員段41地號、76地號<br>建檔日期: 20130114	2972			
0101000020E61000002BB98AC56F435E40BC5CC47762C63840						-1	-1	-1		新竹縣竹東鎮明星段557、556、558-10地號	20130114	24.77494	121.053697								lon: 121.053697<br>lat: 24.77494<br>通報編號: (通)1020107-02<br>地點: 新竹縣竹東鎮明星段557、556、558-10地號<br>建檔日期: 20130114	2973			
0101000020E61000001B2444F982435E40C3F17C06D4C33840						-1	-1	-1		新竹縣竹東鎮二重里學府路132號	20130423	24.764954	121.054869								lon: 121.054869<br>lat: 24.764954<br>通報編號: (諮)1020305-01<br>地點: 新竹縣竹東鎮二重里學府路132號<br>建檔日期: 20130423	2974			
0101000020E6100000F6EAE3A1EF415E40DAA6785C54C73840						-1	-1	-1		新竹縣竹東鎮中興路四段915號	20130429	24.778631	121.030251								lon: 121.030251<br>lat: 24.778631<br>通報編號: (諮)1020325-01<br>地點: 新竹縣竹東鎮中興路四段915號<br>建檔日期: 20130429	2975			
0101000020E6100000DD57E542E5425E4012DBDD0374C73840						-1	-1	-1		新竹縣竹東鎮明星段1030地號	20130521	24.779114	121.045243								lon: 121.045243<br>lat: 24.779114<br>通報編號: (通)1020515-01<br>地點: 新竹縣竹東鎮明星段1030地號<br>建檔日期: 20130521	2976			
0101000020E6100000D4CBEF3499415E40D61F6118B0CC3840						-1	-1	-1		新竹縣竹東鎮員山里東西向快速公路南寮竹東	20130605	24.799562	121.024976								lon: 121.024976<br>lat: 24.799562<br>通報編號: (諮)1020606-01<br>地點: 新竹縣竹東鎮員山里東西向快速公路南寮竹東<br>建檔日期: 20130605	2977			
0101000020E6100000031C42959A415E40B97020240BCC3840						-1	-1	-1		新竹縣竹東鎮員山里竹美路二段	20130605	24.797045	121.02506								lon: 121.02506<br>lat: 24.797045<br>通報編號: (諮)1020606-02<br>地點: 新竹縣竹東鎮員山里竹美路二段<br>建檔日期: 20130605	2978			
0101000020E6100000228D0A9C6C425E4056D80C7041CA3840						-1	-1	-1		新竹縣竹東鎮員山里距下員山路190公尺	20130605	24.790061	121.037879								lon: 121.037879<br>lat: 24.790061<br>通報編號: (諮)1020606-06<br>地點: 新竹縣竹東鎮員山里距下員山路190公尺<br>建檔日期: 20130605	2980			
0101000020E6100000081EDFDE35425E40E42CEC6987CB3840						-1	-1	-1		新竹縣竹東鎮員山里東西向快速公路南寮竹東線	20130606	24.795035	121.034538								lon: 121.034538<br>lat: 24.795035<br>通報編號: (諮)1020606-09<br>地點: 新竹縣竹東鎮員山里東西向快速公路南寮竹東線<br>建檔日期: 20130606	2981			
0101000020E6100000E547FC8A35425E40B7442E3883CB3840						-1	-1	-1		新竹縣竹東鎮員山里東西向快速公路南寮竹東線	20130606	24.794971	121.034518								lon: 121.034518<br>lat: 24.794971<br>通報編號: (諮)1020606-09<br>地點: 新竹縣竹東鎮員山里東西向快速公路南寮竹東線<br>建檔日期: 20130606	2982			
